UID,RMSE
162353,4.994263172149658
169151,3.770601511001587
104140,5.378204822540283
140903,5.416194915771484
87466,2.115326404571533
144685,5.036078929901123
65833,3.3190925121307373
87478,4.4010515213012695
121960,2.068157911300659
107111,4.873821258544922
64237,4.784539222717285
54081,4.947711944580078
123081,4.889124870300293
24152,3.5776679515838623
88870,5.585723876953125
164762,4.131936073303223
101129,2.308056116104126
43874,3.8440325260162354
114532,4.484832763671875
74994,4.979966163635254
117525,4.578494548797607
133453,5.348647117614746
63220,3.8988633155822754
174604,4.813782215118408
74780,5.106724739074707
10270,5.21741247177124
81387,4.624682903289795
125509,5.47167444229126
160677,5.216585159301758
56795,2.258960247039795
110986,5.808948993682861
63296,1.2511365413665771
118749,4.893823623657227
126986,4.309675216674805
81004,2.9448180198669434
49721,3.556793212890625
147647,1.7531793117523193
155755,1.8987112045288086
906,3.8174595832824707
21282,4.6170549392700195
97591,3.8351359367370605
144383,4.445032119750977
160194,5.171695709228516
17458,5.0819411277771
85208,2.735095500946045
105208,3.8538341522216797
108335,5.078927516937256
64604,4.572493076324463
121334,4.156858921051025
9455,5.9763503074646
164591,1.0459237098693848
101533,4.658762454986572
26947,2.8796353340148926
80933,5.280951976776123
178051,4.091991901397705
67963,3.7632455825805664
15640,4.721352577209473
64618,5.135116100311279
60383,2.5383713245391846
5209,3.2350077629089355
5067,4.175570487976074
56808,2.7698304653167725
69860,4.724903106689453
25119,4.902390956878662
34186,4.9009857177734375
157342,2.08687162399292
29585,5.701262950897217
6406,4.308376312255859
63406,5.018370151519775
35076,3.1980528831481934
41258,3.3294382095336914
41065,4.196832180023193
99438,5.057190895080566
40947,4.880620956420898
17401,5.172370910644531
21300,4.079086780548096
159075,4.106629371643066
167501,3.276610851287842
75888,4.619499683380127
86429,4.1419572830200195
30998,4.424793243408203
80418,3.0645956993103027
167186,4.944512367248535
22506,3.029770851135254
44033,4.7195143699646
45197,5.4079084396362305
97578,4.512702941894531
46815,2.9265551567077637
180536,3.9130940437316895
180374,5.011497497558594
98133,6.341480255126953
178738,4.77017879486084
175390,3.0363919734954834
30637,4.905752182006836
80509,5.172248840332031
159830,5.3975830078125
118945,4.362364768981934
166767,4.807201862335205
153810,4.552060604095459
70410,4.221120834350586
155462,5.202005863189697
17411,3.054079055786133
167913,4.719303131103516
126071,5.054043292999268
44272,5.109190464019775
108748,3.96090030670166
85277,5.0304646492004395
45992,5.168178558349609
156293,4.663668155670166
141515,5.243756294250488
21535,5.34492301940918
41845,5.517405986785889
131942,3.428013324737549
46955,4.928215980529785
111239,3.2719955444335938
154826,3.895800828933716
159089,5.270219802856445
46368,5.146276950836182
137551,4.094812870025635
135371,2.2114346027374268
142968,4.442662239074707
168735,3.955667018890381
61053,5.297441005706787
177145,4.331780433654785
69453,5.142454624176025
36419,4.427964210510254
150096,4.3293890953063965
169278,3.7661125659942627
42458,4.274478912353516
142656,5.215213298797607
95085,5.14813232421875
62457,5.054447174072266
24130,5.005882263183594
29043,5.2887372970581055
30545,5.535892009735107
124878,4.917662620544434
163038,4.537017822265625
81543,4.098604679107666
7778,1.8645737171173096
118590,4.992041110992432
15139,4.200395107269287
130188,2.9175782203674316
46662,4.952951431274414
11207,4.694490432739258
10223,4.2772536277771
15147,5.163016319274902
107424,4.054553031921387
149900,4.798249244689941
106582,2.1292006969451904
101816,4.151911735534668
101252,3.3350586891174316
134062,5.108089447021484
165308,4.0700154304504395
71132,3.521981716156006
34325,5.111393451690674
2188,4.895491600036621
20823,3.8088626861572266
103878,4.220423698425293
6168,5.274482250213623
142831,5.145819664001465
82377,5.024317264556885
63075,4.1154913902282715
38021,4.3014092445373535
113622,3.686253786087036
41803,5.128484725952148
33094,5.241398334503174
96572,2.8848557472229004
82313,2.492940902709961
166837,4.935665130615234
87777,5.117568016052246
146487,5.027935028076172
40584,2.5854618549346924
131047,3.8102059364318848
17549,3.300021171569824
128579,4.151088714599609
179316,3.756911039352417
31810,1.4354711771011353
125375,5.619870185852051
134971,2.014324903488159
88752,5.077914237976074
29212,1.6429595947265625
25427,2.846254348754883
109806,5.049178600311279
16119,5.085474967956543
60608,3.6739630699157715
7595,3.212724208831787
125874,4.750030517578125
139078,5.573735237121582
76736,5.945183753967285
11547,5.063750743865967
56654,1.4549880027770996
67033,3.784938335418701
166961,5.624618053436279
6487,3.1877636909484863
85038,6.687329292297363
50687,5.4076714515686035
73828,5.145492076873779
116451,5.262106895446777
18935,3.2857110500335693
173569,2.9963436126708984
81766,3.922105073928833
122749,4.807408809661865
81998,5.57440710067749
124104,4.994392395019531
157012,5.442412376403809
65127,5.153079032897949
89668,4.267460346221924
70443,0.9459003210067749
8634,2.559802293777466
29115,3.7378103733062744
140870,3.6535258293151855
176779,2.418640375137329
46985,4.741045951843262
64521,5.922752857208252
178880,5.2870283126831055
24313,6.136508941650391
67327,5.785323143005371
21663,4.552160263061523
105816,4.764941215515137
604,6.065230369567871
174209,4.827776908874512
117059,4.854986190795898
82772,5.226314544677734
57431,3.6439757347106934
5471,4.572434425354004
85555,5.776373863220215
22255,3.260474920272827
7205,4.38287878036499
119011,1.0524652004241943
6995,4.980154991149902
78600,4.4751877784729
31867,5.057856559753418
179501,1.5266169309616089
143762,4.0335774421691895
31167,2.9878785610198975
43872,0.9024383425712585
89752,5.327103614807129
44849,0.8688311576843262
54616,4.9367547035217285
117124,5.344763278961182
61875,4.809600353240967
37406,4.4113078117370605
147357,2.221531867980957
83469,5.275346755981445
111127,5.182352066040039
93912,2.396756172180176
148233,5.026834964752197
69347,5.14412784576416
77297,4.719395637512207
59615,5.13335657119751
134816,4.740830421447754
154369,2.594517469406128
629,4.8223066329956055
12991,4.536268711090088
98758,5.278656482696533
138209,3.8140857219696045
7126,5.175024509429932
65465,5.314314842224121
71581,4.118617057800293
157104,4.696001052856445
178858,3.957103967666626
20234,0.7312463521957397
119148,4.681921005249023
123644,2.290522336959839
145252,4.965150356292725
121830,4.304131507873535
6755,1.4475868940353394
56259,3.8837924003601074
122186,3.465406656265259
38948,4.902660369873047
85113,2.914818525314331
117993,5.15263032913208
128011,0.761849045753479
136188,0.9971954822540283
164205,2.1630609035491943
22659,3.795994997024536
40221,4.534170150756836
27823,5.18160343170166
111943,4.743036270141602
150427,5.404709339141846
80092,3.9800477027893066
159245,4.770230293273926
180363,4.937943458557129
8234,0.5379950404167175
59701,4.559762001037598
160889,5.231832504272461
64683,1.0652012825012207
132043,3.5480875968933105
77355,4.776578426361084
55730,5.041834831237793
72470,4.523444175720215
155821,1.6834385395050049
3718,5.273386001586914
62510,5.023512363433838
166006,4.6198883056640625
46675,5.163377285003662
53990,4.800713539123535
48904,4.456346035003662
175341,5.533364772796631
122841,5.289377212524414
5878,6.256845474243164
57468,5.199833869934082
11429,3.629617691040039
79305,4.678173065185547
86431,5.208196640014648
105644,3.9306507110595703
144767,3.7662904262542725
109113,4.455627918243408
43080,5.145865440368652
148126,5.023544788360596
6144,3.168823719024658
178081,4.894172668457031
158533,5.216925144195557
167194,5.132197380065918
50364,5.260210037231445
620,3.9162683486938477
110494,5.256341934204102
153996,5.291568756103516
136203,5.274198532104492
151492,3.332033395767212
30063,5.615280628204346
67744,4.947846412658691
48248,4.788157939910889
146030,4.776599884033203
83224,4.824474811553955
76698,3.2960386276245117
107241,4.411110877990723
53339,2.662973165512085
61348,3.839048385620117
42862,4.07867956161499
120554,2.15588641166687
20165,5.411355972290039
124313,4.016151428222656
148136,4.549376487731934
3653,4.254645347595215
115025,4.530926704406738
37609,5.270219802856445
4167,4.984139442443848
178951,4.224300861358643
26787,4.357229232788086
47262,3.5005717277526855
162075,5.497910022735596
124146,4.671672344207764
115098,4.5957746505737305
37643,4.478477954864502
56165,1.475516438484192
143502,4.662637710571289
41875,5.031278610229492
7943,4.611573219299316
176404,5.413789749145508
74436,1.3489277362823486
102528,4.9614152908325195
97984,5.376899719238281
83623,4.874974727630615
100124,3.845041036605835
177427,3.6675570011138916
96788,4.790608882904053
63328,5.210888862609863
158121,2.408731698989868
126424,2.600666046142578
2942,4.869505882263184
169577,4.806943416595459
99047,5.025637626647949
39968,4.600309371948242
100024,3.605844497680664
73891,5.163898468017578
11937,4.720130920410156
89629,6.148617267608643
139450,6.022565841674805
71414,4.876781463623047
129194,5.03489351272583
91394,4.134929180145264
29310,3.9442138671875
25416,0.7010784149169922
28829,4.712080001831055
31396,5.253307819366455
128269,4.77949333190918
64843,3.2040352821350098
64656,4.64360237121582
164376,3.850027084350586
139777,4.803188323974609
6888,3.531930685043335
43208,4.527388095855713
106122,4.2538371086120605
16289,5.338602542877197
150641,5.333829402923584
71935,4.417003154754639
168362,2.877781629562378
33195,4.34749698638916
172498,4.070876598358154
39002,4.8840250968933105
128848,4.461976051330566
96598,4.577388763427734
110049,5.110146999359131
42590,1.5996544361114502
174868,5.013888359069824
132724,4.614587783813477
97359,3.5044143199920654
109283,4.884577751159668
108462,5.037020683288574
4643,4.796192646026611
167424,3.637251138687134
1252,3.1766371726989746
146515,4.728752613067627
5400,4.152601718902588
149846,5.16487979888916
178041,5.590494632720947
74618,4.606822967529297
121852,1.0615971088409424
126923,1.004601240158081
144294,5.144171714782715
160803,4.923851490020752
179996,1.086237907409668
180890,5.431891441345215
113737,2.427299976348877
40127,3.817073345184326
44506,4.686247825622559
58875,3.630312919616699
31442,4.987156867980957
48787,4.0916643142700195
61489,6.278486251831055
111657,3.9567790031433105
175016,3.946676254272461
145025,3.964712381362915
19973,2.493905544281006
2587,5.447785377502441
150929,3.5500826835632324
70394,3.223787546157837
125806,4.541065216064453
64334,4.735940933227539
163543,4.269679069519043
136132,4.253308296203613
78736,4.945873737335205
69238,5.457878112792969
136572,3.952435255050659
165075,3.6295166015625
172381,5.325023174285889
89420,4.5315141677856445
35096,5.16276741027832
51521,5.11474084854126
147020,5.026715278625488
163950,3.35308837890625
20742,5.311671733856201
91522,4.724351406097412
84810,5.260622501373291
51066,3.421656847000122
98047,4.3771071434021
77048,5.108420372009277
108285,6.462161064147949
176959,4.740500450134277
508,4.441352367401123
150486,4.048991680145264
128008,5.346773624420166
108008,4.68353271484375
62440,4.980517387390137
128900,3.4480252265930176
124733,4.335681915283203
85633,3.870339870452881
51084,4.988759517669678
52696,5.1079325675964355
25542,3.8295469284057617
173659,5.32345724105835
88135,4.165060520172119
42591,5.1928391456604
148270,4.510440349578857
73484,5.406062602996826
31791,5.098202228546143
16827,5.51132345199585
5303,5.002176284790039
180758,0.9709653854370117
7323,4.795478343963623
132869,4.879012584686279
76157,3.481161594390869
39513,4.548896789550781
89186,3.452096939086914
157715,2.2482287883758545
4506,2.161280393600464
92859,2.961181402206421
18861,5.116621017456055
110662,3.6144847869873047
34711,3.5455009937286377
59026,5.034852981567383
66671,4.429995536804199
78298,4.179148197174072
23126,5.2544965744018555
106769,5.009051322937012
170633,4.947695732116699
75625,5.976017951965332
101043,5.393691062927246
54117,6.084458351135254
10459,5.064098834991455
28246,5.2778544425964355
24456,4.404208183288574
162426,4.732363700866699
170573,5.4277777671813965
85287,1.2741634845733643
23753,4.876270294189453
60492,5.58394718170166
99770,4.675572395324707
12007,1.6568831205368042
162551,5.096366882324219
72346,4.7458367347717285
105009,4.687140464782715
136504,5.300333023071289
31537,3.9223663806915283
23072,5.162595748901367
135049,4.6128830909729
59386,0.6435329914093018
129960,5.342822074890137
179695,5.439188003540039
59272,5.142561912536621
81763,4.267702579498291
75399,3.782132863998413
157885,4.877070426940918
85694,4.282385349273682
88038,5.204712390899658
180561,4.520516872406006
65602,5.408478736877441
73826,2.2263410091400146
86639,3.563694953918457
170659,5.503179550170898
175687,4.468375205993652
136332,3.5375843048095703
32466,5.025874614715576
171502,5.188181400299072
25160,5.650364398956299
145748,5.16534423828125
165603,3.7754366397857666
177478,4.172163009643555
82842,4.578812599182129
104057,5.023627281188965
108241,5.014199256896973
94446,4.879458904266357
162569,4.690998554229736
11928,4.55898380279541
172787,4.571516513824463
172584,3.007887363433838
32084,2.3673529624938965
44042,5.451941967010498
107066,6.131219387054443
91484,3.947068452835083
16895,5.441432476043701
108575,5.828211784362793
115926,5.465067386627197
37716,5.283672332763672
172354,3.9523372650146484
136137,1.271410346031189
17568,6.154130935668945
29544,4.956406116485596
123217,5.647304534912109
161022,4.535290241241455
160742,5.00758171081543
71190,4.349252700805664
47328,4.034931182861328
23311,2.0883214473724365
16721,5.1019206047058105
48253,5.021427154541016
145491,3.739915609359741
53362,3.3532824516296387
146691,5.921464443206787
16609,4.590863227844238
13680,4.535754680633545
130744,4.489625930786133
74098,4.134572982788086
141820,4.846007823944092
114026,5.2881693840026855
66267,5.4874091148376465
125542,5.429587364196777
127440,5.7582316398620605
32309,1.116713285446167
42658,4.901721954345703
111536,4.495127201080322
121636,5.113150119781494
158234,2.0269691944122314
24056,2.930575370788574
21699,4.356409072875977
57860,3.308231830596924
31781,5.159437656402588
75900,2.6389927864074707
158326,3.5527453422546387
116783,5.13581657409668
89941,4.266811847686768
144146,4.130181312561035
160449,4.399723052978516
152001,4.733119010925293
135299,4.085082054138184
81719,5.247419834136963
24764,5.725254535675049
25933,4.727573394775391
43238,5.214432239532471
169526,4.959104061126709
2741,4.916133880615234
175893,2.283297538757324
130555,1.095921277999878
153502,3.732391357421875
47889,5.486782550811768
7800,4.561122894287109
63904,4.9672322273254395
70513,5.309138298034668
82601,4.801856994628906
165102,2.9209249019622803
72407,5.104842185974121
174394,5.509997367858887
108127,4.801029205322266
60848,3.0174107551574707
36770,1.3029656410217285
32438,1.7020354270935059
121745,3.0145983695983887
125116,3.3019866943359375
8812,4.069559097290039
105181,1.7378480434417725
73413,2.9314486980438232
28518,4.943380832672119
98398,4.83632755279541
118554,3.9796841144561768
149232,5.120741367340088
42747,2.8574535846710205
114584,4.470383167266846
58743,4.8565192222595215
126473,4.619010925292969
56005,4.531865119934082
50153,4.232860088348389
45662,5.003154754638672
89040,1.9079580307006836
160653,4.656291484832764
155356,2.571908950805664
70644,4.1170525550842285
144160,5.260124206542969
31234,2.7205309867858887
14229,5.173904895782471
749,5.4542670249938965
147283,4.403069496154785
87828,4.744032859802246
20858,3.676182746887207
86139,4.25042724609375
94353,4.342455863952637
77133,2.247633218765259
65043,3.7602505683898926
106075,4.112532615661621
148399,4.9097185134887695
116528,2.7055766582489014
45344,4.719587802886963
43391,2.3879973888397217
52573,4.389917373657227
147538,0.7255317568778992
170194,4.696288585662842
14267,4.8496928215026855
27871,5.34449577331543
96018,4.273387432098389
68548,5.427454471588135
169238,3.5531678199768066
171206,5.26304292678833
164125,5.213104724884033
44888,5.524619102478027
59139,4.7836995124816895
574,2.905684232711792
92031,4.794289588928223
110292,4.106425762176514
14485,4.974391460418701
144768,5.498861312866211
11006,5.039480209350586
24104,4.538241863250732
117821,5.542935371398926
139992,3.772696018218994
131086,4.39539909362793
69471,3.840773344039917
76835,5.049044132232666
127996,4.732157230377197
161741,4.046065330505371
43351,4.251008987426758
15752,5.098681449890137
163744,2.634495258331299
7581,5.01205587387085
32880,3.215087890625
86472,4.093379020690918
57297,4.629703044891357
128894,2.9961230754852295
139248,5.326277256011963
21340,5.022234916687012
156219,4.395690441131592
52481,4.929782390594482
1861,0.09647953510284424
157447,4.630132675170898
61379,4.929727554321289
61174,3.152515172958374
133458,5.1919660568237305
135483,5.064126491546631
175535,5.659542560577393
35806,5.220560550689697
46197,1.5260868072509766
138722,3.3152031898498535
40055,5.132757663726807
78290,5.138375759124756
173826,5.261218547821045
134389,4.671459674835205
4644,5.085673809051514
161568,5.352730751037598
101564,4.494943618774414
114227,4.872823715209961
64411,5.286991119384766
129350,5.278986930847168
76345,4.784287452697754
20723,4.676429271697998
157047,5.366694927215576
88399,3.33668851852417
63995,4.308861255645752
46053,3.8349931240081787
9194,4.787991046905518
61868,2.7977817058563232
160490,5.616718769073486
113071,4.343254089355469
44345,4.321278095245361
179774,3.702000617980957
9619,5.734134674072266
166565,5.3776445388793945
10357,5.315041542053223
53022,4.048056125640869
100946,1.6399577856063843
76539,1.6442961692810059
147666,4.219438076019287
154930,4.691098690032959
114814,6.071179389953613
175317,4.900691032409668
58528,4.980568885803223
114397,4.8391804695129395
120640,5.257864952087402
152506,4.817121982574463
23607,0.8720689415931702
81680,3.55291748046875
39725,3.4925906658172607
105224,3.7183473110198975
105059,5.384137153625488
95447,5.665063858032227
3293,2.171182870864868
80666,5.151442527770996
158563,3.0333027839660645
103316,5.049986362457275
70373,2.8206393718719482
28468,4.892068386077881
51040,5.279526710510254
47943,3.2323765754699707
40572,5.070849895477295
29876,4.6246466636657715
50707,4.327159404754639
165188,3.8566956520080566
21392,4.745933532714844
91652,5.07607364654541
177657,6.450314521789551
148178,4.847895622253418
37163,4.090809345245361
115580,5.703072547912598
72596,4.81016731262207
157322,4.267848014831543
42856,6.0120038986206055
35186,5.253734111785889
41535,3.620619297027588
148817,5.644100666046143
27011,3.8267111778259277
143466,4.884671211242676
178249,3.8779654502868652
6680,4.441041946411133
63150,4.820070266723633
127705,4.732593059539795
64144,5.388686656951904
47628,1.3779339790344238
98810,4.5183844566345215
129225,5.117419719696045
55001,3.375321626663208
151990,6.194442272186279
261,2.8437178134918213
107442,5.775485038757324
28981,2.8228352069854736
2394,2.159301519393921
177022,3.8846347332000732
81965,5.231372356414795
62640,4.830044269561768
155546,5.166318416595459
176412,4.829495429992676
61230,4.867690563201904
174106,3.174010753631592
128150,5.622745990753174
65407,1.7026724815368652
101630,5.0993170738220215
64950,4.67275333404541
143429,6.087290287017822
154550,3.615039825439453
156402,1.3226244449615479
135262,3.4172210693359375
107202,4.838571548461914
111379,2.9337193965911865
73005,4.919479846954346
129709,4.801498889923096
106180,3.220348358154297
65121,5.136170387268066
94741,6.463881969451904
9622,5.116395473480225
84815,4.811594486236572
3600,3.3693878650665283
107577,4.0086989402771
68692,3.6388373374938965
85010,4.832095146179199
24145,5.180564880371094
172185,6.424829483032227
142019,4.715538501739502
73103,4.527983665466309
154381,4.689728260040283
114439,5.349874496459961
26272,1.1181005239486694
135234,4.0905985832214355
40183,5.520233631134033
20638,1.139367938041687
41392,4.65284538269043
125660,5.31473970413208
85498,3.5952019691467285
112437,4.900430202484131
21156,3.040792942047119
165560,4.700619220733643
140851,2.8190841674804688
145023,3.687680244445801
164792,5.60274076461792
2392,4.9540791511535645
100242,2.1214442253112793
71413,4.320730686187744
25038,3.641395092010498
164251,5.4011311531066895
52321,1.093396544456482
148559,1.0041698217391968
161308,3.2030601501464844
142689,5.269668102264404
177099,4.990166187286377
77925,5.226052284240723
9494,5.292163372039795
85102,4.226475238800049
16145,1.7862375974655151
103154,2.133655309677124
59511,5.535318851470947
93075,5.120645523071289
168714,2.4542081356048584
142071,2.842925548553467
133996,5.042996406555176
144607,4.768394470214844
179092,4.870616436004639
43965,2.150089979171753
50560,4.582237720489502
169991,4.236921310424805
89191,5.982136249542236
168470,4.766713619232178
6030,4.470902442932129
33952,2.8176422119140625
113126,5.475688934326172
156609,5.257102012634277
45090,5.7538957595825195
178480,5.455081939697266
61757,5.259236812591553
54502,5.479574680328369
63577,5.129365921020508
155884,5.212004661560059
96765,5.131119728088379
139332,4.079939842224121
153886,4.96770715713501
94109,1.867610216140747
128009,3.0273263454437256
53591,1.4078363180160522
71191,5.427552700042725
108075,5.278385162353516
125254,4.826387405395508
179141,4.673895359039307
55365,6.367517948150635
61961,1.3241167068481445
144549,2.5832700729370117
151998,5.5930938720703125
176503,5.134689807891846
93280,5.228398323059082
28692,1.2446619272232056
146011,2.5460541248321533
164284,4.274203777313232
48049,5.2841105461120605
95372,5.030036926269531
104494,4.604353427886963
93410,5.277955532073975
142880,1.810086727142334
5769,4.054114818572998
35431,5.05202054977417
5449,4.576540946960449
63250,5.202988624572754
17808,3.7765896320343018
111703,4.772648811340332
169272,5.205009460449219
161398,5.069583415985107
108112,3.5115883350372314
69302,5.262484073638916
534,5.318002223968506
164504,5.657440185546875
109860,4.803125858306885
170727,3.8871402740478516
166580,4.841464996337891
124910,4.657003402709961
18065,5.916141986846924
33555,3.869297742843628
86619,4.303798198699951
55872,5.071839809417725
69544,3.9579052925109863
161869,4.987737655639648
60810,5.085892677307129
98971,5.1014580726623535
92226,4.90856409072876
45126,4.030958652496338
128124,4.932428359985352
167455,5.013907432556152
176189,3.59914231300354
151874,3.2854459285736084
24149,4.816114902496338
148308,5.78143310546875
128493,1.7150366306304932
80178,5.13470983505249
72731,4.55568265914917
90510,5.725468158721924
58601,3.946545362472534
3336,2.955944061279297
125156,5.309934139251709
42086,4.02738094329834
129613,4.032348155975342
144025,5.689839839935303
119616,4.899803161621094
52079,4.711879730224609
173700,4.699018478393555
143641,4.155329704284668
66390,4.866709232330322
37702,3.8596718311309814
38245,5.220425605773926
36326,5.657189846038818
166585,4.1860737800598145
59686,4.939874649047852
137700,5.842009544372559
92366,5.167463779449463
179867,5.337192535400391
27817,4.63049840927124
118396,5.098759651184082
172561,5.462680339813232
170978,5.205044269561768
41979,5.154080390930176
98693,3.7837185859680176
9134,5.307403087615967
143640,2.8297722339630127
161737,4.816833019256592
2724,2.2911877632141113
22199,4.208703517913818
136468,5.193082332611084
32196,4.888086795806885
60645,4.827548027038574
148007,4.649275779724121
53475,4.634548187255859
108410,3.882438898086548
130241,4.884058475494385
156575,4.851057529449463
87689,5.0248637199401855
98329,4.799943923950195
19655,4.373896598815918
4554,5.35336971282959
106898,4.974344730377197
40516,3.6630947589874268
89147,4.559102535247803
141115,5.69618034362793
127031,4.726449966430664
47027,4.701305389404297
97212,4.728001117706299
120361,5.310322284698486
123262,2.5914742946624756
101769,4.839602470397949
141273,4.355946063995361
24682,5.032760143280029
17162,3.936253786087036
6041,5.183450698852539
65450,5.344162940979004
111806,4.462104797363281
78793,4.964701175689697
87731,5.607173442840576
109583,5.126866340637207
176425,5.350811004638672
48964,4.570033073425293
21948,5.372608184814453
103922,5.534073829650879
116371,3.509065866470337
128126,1.2561627626419067
82562,4.872041702270508
149567,4.491790294647217
90903,5.096970081329346
180138,4.080256462097168
136091,4.6444830894470215
45877,1.2079734802246094
129550,4.852758884429932
175620,3.6936075687408447
114067,5.182910442352295
135116,4.941355228424072
139221,3.8069944381713867
55307,3.825014114379883
60594,4.710104942321777
79088,3.51663875579834
151563,2.7453079223632812
117904,4.001418113708496
119171,1.4127991199493408
102307,5.037611961364746
168208,4.974409103393555
103537,5.968361854553223
20618,5.420532703399658
97196,3.7676949501037598
144485,5.277472972869873
166262,4.418292045593262
27292,5.219486713409424
69894,4.771285057067871
150637,1.82766854763031
154456,4.952706813812256
20432,4.907438278198242
96569,4.416943550109863
14632,5.103331089019775
164479,3.373725414276123
132543,4.374415874481201
22908,5.19077205657959
83901,5.875239372253418
53584,4.589921951293945
136638,5.028992652893066
50553,4.132391929626465
62101,3.75223708152771
121560,1.542098045349121
128650,3.9767918586730957
91884,4.025489807128906
162615,5.5225043296813965
112088,4.47183084487915
96835,5.652673721313477
41240,3.5811543464660645
82271,2.4548563957214355
120245,5.141436576843262
43918,4.538873672485352
7135,4.560997009277344
89750,5.001749515533447
168397,5.393390655517578
19266,5.718400001525879
138196,0.6947317123413086
164662,4.881936073303223
17347,4.196101188659668
72428,5.332858562469482
48665,4.787941932678223
161144,5.426208019256592
75565,5.8375349044799805
111815,4.920951843261719
2434,4.720790863037109
45670,4.947916030883789
138941,3.89127254486084
22884,5.285600662231445
38491,5.6547627449035645
165928,4.270909309387207
130507,5.579115867614746
28387,4.153570652008057
18209,3.668058395385742
114502,5.196309566497803
146292,5.467974662780762
179095,5.6046142578125
9226,5.007011890411377
162894,5.277076721191406
88326,5.4749250411987305
147412,2.312587261199951
28884,5.290419101715088
147960,5.199069976806641
54944,4.766495704650879
77341,2.9635701179504395
84070,5.570253849029541
122316,2.836409091949463
30217,3.3087518215179443
1183,4.084921836853027
115292,4.640192031860352
5774,4.377786159515381
166648,2.529082775115967
148807,4.001643180847168
142003,3.960397720336914
97400,4.092954635620117
41249,5.870151042938232
115696,3.7435495853424072
168827,5.235775470733643
41425,4.919330596923828
23978,4.5837016105651855
101504,5.689590930938721
91,4.957460403442383
99384,3.7613067626953125
17968,0.9662991166114807
42244,1.799622893333435
110521,5.048435688018799
149417,3.4764461517333984
37025,5.101205825805664
98521,5.191366672515869
121155,5.029768466949463
110714,4.79202938079834
21062,1.232444405555725
49740,3.6843760013580322
111303,5.447481632232666
59488,5.486851215362549
136135,4.66264533996582
106171,4.084366798400879
61737,5.271709442138672
75090,2.601318836212158
101652,1.3541545867919922
106835,5.700847625732422
164544,4.943643569946289
166508,5.370393753051758
26392,5.157408714294434
9283,4.722009181976318
28656,7.060176849365234
8567,5.076525688171387
31165,3.989805221557617
145381,4.6655988693237305
7807,4.038814544677734
73178,4.844729423522949
176998,5.0592498779296875
9590,4.992824077606201
140034,5.178613185882568
21460,4.458547115325928
30277,5.1141037940979
19313,5.167827129364014
81028,1.3280290365219116
166,4.617600917816162
158967,5.347743988037109
61001,4.682876110076904
166203,2.57706880569458
3440,5.038450241088867
104323,4.791654586791992
20001,1.263406753540039
88016,4.7574992179870605
9552,5.119933128356934
130867,4.905133247375488
85898,5.246905326843262
172757,5.277064800262451
54779,5.277154445648193
96108,2.0985493659973145
88829,3.6511330604553223
124712,4.955465316772461
121289,4.980083465576172
153287,5.428750038146973
126145,1.128929853439331
105406,4.505947113037109
139868,4.081640243530273
79104,4.285090446472168
37402,1.5386549234390259
100228,5.209366321563721
140447,4.582151412963867
163834,4.026557445526123
12165,4.921107292175293
49410,2.8914573192596436
137133,5.21445894241333
60359,4.084869384765625
151740,4.962579727172852
125042,3.4694058895111084
172101,4.018922805786133
110702,3.033017158508301
152429,5.046748161315918
38627,4.547331809997559
55962,4.972427845001221
97636,4.594745635986328
28023,5.209360599517822
103693,4.325714111328125
139877,5.148366451263428
163079,3.7648797035217285
71914,3.418121337890625
44913,3.8711016178131104
33594,4.624472141265869
9,4.724285125732422
51886,3.5731492042541504
151435,3.6923999786376953
57458,5.798288345336914
44732,4.9555182456970215
118680,4.934046268463135
103011,4.588285446166992
169489,4.485820770263672
147390,5.2853217124938965
15317,4.622617721557617
169351,5.106410503387451
34689,4.588364601135254
127724,4.668581962585449
25075,5.385158538818359
135284,3.0354807376861572
61998,3.378204584121704
50095,4.294400215148926
149168,4.718278408050537
46430,5.217866897583008
166461,5.175760746002197
163801,4.957342624664307
124362,3.620511293411255
42054,4.682452201843262
74265,4.279236793518066
126718,2.811903476715088
2307,4.971862316131592
118336,5.412444591522217
83312,4.016819000244141
22148,3.260612726211548
163583,5.31251859664917
127562,5.297348976135254
132809,4.487247943878174
138296,5.090723991394043
160172,4.746642589569092
50089,3.0288174152374268
107731,5.266147136688232
49995,3.58823823928833
77718,4.403713226318359
62924,3.3499093055725098
44141,5.10070276260376
53499,4.862741947174072
53361,5.358061790466309
23454,3.9659039974212646
5399,4.972851753234863
140731,3.371014356613159
21373,4.599974632263184
109617,4.718500137329102
90502,4.112949848175049
143869,4.108572959899902
70546,1.930236577987671
10243,3.095564365386963
70620,3.834679126739502
71713,4.777101993560791
38387,6.164318084716797
131392,5.528602600097656
151555,5.322885990142822
8056,5.320157527923584
95373,5.008799076080322
295,2.436960458755493
74754,4.95021390914917
147301,0.12736082077026367
99975,4.805210113525391
176293,3.4388999938964844
179661,3.825336217880249
66739,5.4674391746521
150601,5.535959243774414
76504,5.160549640655518
11255,2.7133727073669434
138848,1.2855092287063599
92663,5.753727912902832
26943,5.101267337799072
7448,4.146842956542969
12743,3.3570213317871094
14319,0.9066362380981445
51353,2.7503538131713867
174351,3.9523587226867676
73723,5.0586981773376465
126137,3.9143455028533936
7285,4.685011863708496
132933,3.589960813522339
179627,6.417253494262695
26298,4.988247394561768
84290,4.953757286071777
115203,4.960687160491943
39987,2.0460453033447266
