UID,RMSE,MAE
162003,5.493034839630127,5.493034839630127
878,4.277958393096924,4.277958393096924
115025,5.1997294425964355,5.1997294425964355
117059,5.068358898162842,5.068358898162842
8013,4.255862712860107,4.255862712860107
45405,4.530328750610352,4.530328750610352
33699,4.369235515594482,4.369235515594482
158293,4.887004375457764,4.887004375457764
126923,4.086085319519043,4.086085319519043
41979,5.024740695953369,5.024740695953369
71914,4.095602989196777,4.095602989196777
19967,5.141750812530518,5.141750812530518
122316,3.708775043487549,3.708775043487549
38422,3.6043899059295654,3.6043899059295654
139721,0.4741249084472656,0.4741249084472656
189,5.006013870239258,5.006013870239258
110140,4.788342475891113,4.788342475891113
24452,3.8046984672546387,3.8046984672546387
96108,2.3050124645233154,2.3050124645233154
132288,4.652432918548584,4.652432918548584
40582,5.24885892868042,5.24885892868042
42179,5.511847019195557,5.511847019195557
81441,5.110507011413574,5.110507011413574
53386,4.616417407989502,4.616417407989502
172523,5.051795482635498,5.051795482635498
112908,4.996512413024902,4.996512413024902
2248,1.9124306440353394,1.9124306440353394
130555,2.8329038619995117,2.8329038619995117
172455,4.111325740814209,4.111325740814209
29944,4.17960262298584,4.17960262298584
72444,4.655879020690918,4.655879020690918
36030,4.737641334533691,4.737641334533691
167294,5.047906875610352,5.047906875610352
137003,5.378175735473633,5.378175735473633
177186,5.579508304595947,5.579508304595947
71715,4.998902320861816,4.998902320861816
135703,3.7191078662872314,3.7191078662872314
91448,4.038207054138184,4.038207054138184
81547,5.1193132400512695,5.1193132400512695
61348,4.465310573577881,4.465310573577881
159961,4.564807891845703,4.564807891845703
105658,5.034157752990723,5.034157752990723
126424,3.9042699337005615,3.9042699337005615
119154,4.146063327789307,4.146063327789307
161568,5.266141414642334,5.266141414642334
33594,5.544839859008789,5.544839859008789
101129,4.565213203430176,4.565213203430176
114641,3.927351951599121,3.927351951599121
75334,5.585410118103027,5.585410118103027
116360,4.794962406158447,4.794962406158447
139078,4.128820419311523,4.128820419311523
170488,5.569786548614502,5.569786548614502
73484,4.988515853881836,4.988515853881836
22148,5.442399024963379,5.442399024963379
179501,4.310942649841309,4.310942649841309
77061,4.884425163269043,4.884425163269043
50855,1.8199272155761719,1.8199272155761719
43933,4.520197868347168,4.520197868347168
109947,2.6252174377441406,2.6252174377441406
80848,4.684066295623779,4.684066295623779
140903,5.200910568237305,5.200910568237305
86175,5.065849304199219,5.065849304199219
74421,4.571715831756592,4.571715831756592
92922,4.7115302085876465,4.7115302085876465
124152,3.4921875,3.4921875
126056,5.347869873046875,5.347869873046875
11247,4.396862506866455,4.396862506866455
22115,4.46818733215332,4.46818733215332
149361,4.537322521209717,4.537322521209717
59769,6.079413414001465,6.079413414001465
150396,5.0422682762146,5.0422682762146
96269,4.0600361824035645,4.0600361824035645
172498,5.093440532684326,5.093440532684326
98005,4.354397296905518,4.354397296905518
17178,2.161269187927246,2.161269187927246
110419,1.4439809322357178,1.4439809322357178
40660,4.292506694793701,4.292506694793701
31390,4.317702293395996,4.317702293395996
166400,4.9140095710754395,4.9140095710754395
69159,4.875475883483887,4.875475883483887
19655,3.6497926712036133,3.6497926712036133
122222,4.483509540557861,4.483509540557861
132574,5.030975818634033,5.030975818634033
33950,4.696773529052734,4.696773529052734
162820,3.7093381881713867,3.7093381881713867
90502,4.856125831604004,4.856125831604004
80178,4.499838829040527,4.499838829040527
23311,4.078393936157227,4.078393936157227
168884,4.840449810028076,4.840449810028076
65311,3.7229995727539062,3.7229995727539062
70394,3.6804137229919434,3.6804137229919434
153043,2.4332988262176514,2.4332988262176514
137597,3.70816707611084,3.70816707611084
116953,4.894052505493164,4.894052505493164
73826,6.086801528930664,6.086801528930664
40516,4.022686958312988,4.022686958312988
168202,5.955772876739502,5.955772876739502
103537,4.521073818206787,4.521073818206787
11311,4.008295059204102,4.008295059204102
5399,5.46550989151001,5.46550989151001
71414,4.836328506469727,4.836328506469727
61391,1.128592610359192,1.128592610359192
122098,5.224291801452637,5.224291801452637
100224,4.805408000946045,4.805408000946045
175317,4.504414081573486,4.504414081573486
121155,4.417246341705322,4.417246341705322
64521,4.578070640563965,4.578070640563965
144068,3.7684285640716553,3.7684285640716553
20001,5.562368869781494,5.562368869781494
106868,4.2525835037231445,4.2525835037231445
91884,3.759230136871338,3.759230136871338
132952,3.4422011375427246,3.4422011375427246
171043,0.9357156157493591,0.9357156157493591
8579,4.777324676513672,4.777324676513672
144382,4.6257524490356445,4.6257524490356445
173048,5.153548717498779,5.153548717498779
20040,5.369858741760254,5.369858741760254
159497,4.947928428649902,4.947928428649902
31165,5.00218391418457,5.00218391418457
75997,5.1064276695251465,5.1064276695251465
146292,2.9752583503723145,2.9752583503723145
172096,3.8196921348571777,3.8196921348571777
30277,5.318771839141846,5.318771839141846
17458,3.736614227294922,3.736614227294922
57244,4.847701549530029,4.847701549530029
165337,4.951246738433838,4.951246738433838
136978,4.733561038970947,4.733561038970947
117684,4.895813465118408,4.895813465118408
154588,4.837815284729004,4.837815284729004
133453,5.706654071807861,5.706654071807861
84892,4.552923202514648,4.552923202514648
61673,5.249499320983887,5.249499320983887
157388,5.217780113220215,5.217780113220215
27820,5.675788402557373,5.675788402557373
143590,2.1824138164520264,2.1824138164520264
125660,4.025822162628174,4.025822162628174
144767,4.149111747741699,4.149111747741699
79370,4.795204162597656,4.795204162597656
125634,4.8899407386779785,4.8899407386779785
160677,5.603459358215332,5.603459358215332
28785,5.107972621917725,5.107972621917725
1183,5.120585918426514,5.120585918426514
10789,4.469253063201904,4.469253063201904
50560,4.6639533042907715,4.6639533042907715
168827,4.415973663330078,4.415973663330078
7918,3.70914626121521,3.70914626121521
94029,4.815432548522949,4.815432548522949
21663,0.24741113185882568,0.24741113185882568
37612,3.8576407432556152,3.8576407432556152
5443,4.520322799682617,4.520322799682617
167424,5.1044440269470215,5.1044440269470215
164125,4.123550891876221,4.123550891876221
27778,5.566360950469971,5.566360950469971
9315,4.7028045654296875,4.7028045654296875
138902,3.4312496185302734,3.4312496185302734
90510,5.141696453094482,5.141696453094482
144576,3.921565532684326,3.921565532684326
91,4.182793617248535,4.182793617248535
128900,3.0435304641723633,3.0435304641723633
129651,5.103216171264648,5.103216171264648
7596,5.422536849975586,5.422536849975586
132519,3.8751306533813477,3.8751306533813477
110986,4.8145833015441895,4.8145833015441895
82019,5.097891807556152,5.097891807556152
142945,4.986759185791016,4.986759185791016
102348,4.31179666519165,4.31179666519165
139992,3.5425477027893066,3.5425477027893066
166087,3.336510181427002,3.336510181427002
94810,4.565438270568848,4.565438270568848
164591,5.210052490234375,5.210052490234375
66211,3.925715208053589,3.925715208053589
9507,4.834571838378906,4.834571838378906
59041,4.700923919677734,4.700923919677734
14229,4.266477584838867,4.266477584838867
110413,1.0321035385131836,1.0321035385131836
37296,4.690351963043213,4.690351963043213
122410,4.209543704986572,4.209543704986572
94826,3.3599023818969727,3.3599023818969727
3744,5.088466167449951,5.088466167449951
94521,4.787659645080566,4.787659645080566
176633,4.807180404663086,4.807180404663086
17162,4.609562873840332,4.609562873840332
41425,5.906088829040527,5.906088829040527
2392,4.684138774871826,4.684138774871826
15338,4.774130821228027,4.774130821228027
76504,4.775900363922119,4.775900363922119
175869,4.443066596984863,4.443066596984863
71792,3.26911997795105,3.26911997795105
521,5.212861061096191,5.212861061096191
49545,5.120077610015869,5.120077610015869
25431,3.956218719482422,3.956218719482422
127562,4.107810020446777,4.107810020446777
74026,4.8107218742370605,4.8107218742370605
95504,4.814892292022705,4.814892292022705
132869,3.4976301193237305,3.4976301193237305
78128,3.951669931411743,3.951669931411743
261,5.61696720123291,5.61696720123291
9606,5.233588218688965,5.233588218688965
113126,2.1505234241485596,2.1505234241485596
153703,5.266028881072998,5.266028881072998
120245,4.125348091125488,4.125348091125488
91484,3.891103744506836,3.891103744506836
171355,1.8390995264053345,1.8390995264053345
84442,5.10575532913208,5.10575532913208
47328,2.267298936843872,2.267298936843872
83277,4.3913493156433105,4.3913493156433105
119148,5.4716386795043945,5.4716386795043945
142583,4.9567365646362305,4.9567365646362305
82377,5.141959190368652,5.141959190368652
109283,5.4661126136779785,5.4661126136779785
114502,2.043532371520996,2.043532371520996
145023,4.948431491851807,4.948431491851807
174097,5.957010269165039,5.957010269165039
169278,3.224015235900879,3.224015235900879
112228,4.988433837890625,4.988433837890625
132375,3.418980360031128,3.418980360031128
130964,4.003561973571777,4.003561973571777
42016,4.909726619720459,4.909726619720459
123911,4.964712142944336,4.964712142944336
47534,4.814493656158447,4.814493656158447
98758,4.81996488571167,4.81996488571167
53107,4.549726963043213,4.549726963043213
31442,3.016496419906616,3.016496419906616
8812,5.40791130065918,5.40791130065918
1179,4.611395359039307,4.611395359039307
96259,4.454183101654053,4.454183101654053
124688,3.483116626739502,3.483116626739502
21282,5.449376583099365,5.449376583099365
6142,0.9899424910545349,0.9899424910545349
155356,4.648413181304932,4.648413181304932
15147,4.651340007781982,4.651340007781982
132882,5.036282539367676,5.036282539367676
31396,4.666091442108154,4.666091442108154
28387,5.090368270874023,5.090368270874023
108565,4.484518051147461,4.484518051147461
128894,5.28657865524292,5.28657865524292
69860,5.183798789978027,5.183798789978027
61062,4.44104528427124,4.44104528427124
145605,4.650262832641602,4.650262832641602
126145,5.057823657989502,5.057823657989502
109539,3.6700756549835205,3.6700756549835205
1533,0.4612276554107666,0.4612276554107666
179774,4.199004650115967,4.199004650115967
18871,1.7067594528198242,1.7067594528198242
15701,5.466704368591309,5.466704368591309
172234,1.497438669204712,1.497438669204712
69130,4.963939189910889,4.963939189910889
31810,4.710452079772949,4.710452079772949
2818,1.1944520473480225,1.1944520473480225
138042,3.2851510047912598,3.2851510047912598
32319,4.880094528198242,4.880094528198242
57458,5.510255813598633,5.510255813598633
58473,3.902299165725708,3.902299165725708
151492,4.082098960876465,4.082098960876465
168242,4.898190975189209,4.898190975189209
139450,3.1102726459503174,3.1102726459503174
163303,4.926487922668457,4.926487922668457
161273,4.60185432434082,4.60185432434082
46534,1.352839708328247,1.352839708328247
156644,5.546657085418701,5.546657085418701
73682,4.158695220947266,4.158695220947266
88822,4.799156665802002,4.799156665802002
83901,5.533674716949463,5.533674716949463
58151,3.934656858444214,3.934656858444214
135628,4.2306623458862305,4.2306623458862305
50153,4.38207483291626,4.38207483291626
11983,5.774827003479004,5.774827003479004
121636,4.997447967529297,4.997447967529297
54787,4.770677089691162,4.770677089691162
143727,5.268993377685547,5.268993377685547
121559,4.290305137634277,4.290305137634277
56165,1.0940659046173096,1.0940659046173096
171952,3.708038806915283,3.708038806915283
156958,2.617680549621582,2.617680549621582
102496,2.390843152999878,2.390843152999878
131579,4.646335601806641,4.646335601806641
88829,5.987286567687988,5.987286567687988
164281,4.642563819885254,4.642563819885254
175874,3.7468385696411133,3.7468385696411133
73891,4.486461639404297,4.486461639404297
27011,4.0190749168396,4.0190749168396
80889,4.408792495727539,4.408792495727539
18541,4.3267059326171875,4.3267059326171875
93280,4.273923873901367,4.273923873901367
164120,5.161596298217773,5.161596298217773
97599,4.417906284332275,4.417906284332275
137802,5.57591438293457,5.57591438293457
124631,4.135014057159424,4.135014057159424
119808,4.378941059112549,4.378941059112549
9971,1.6994235515594482,1.6994235515594482
118430,4.130376815795898,4.130376815795898
60181,5.314902305603027,5.314902305603027
50543,2.862555980682373,2.862555980682373
154414,4.1784210205078125,4.1784210205078125
159089,5.211357116699219,5.211357116699219
62101,0.18989861011505127,0.18989861011505127
79287,4.880267143249512,4.880267143249512
180202,4.752788543701172,4.752788543701172
10223,4.120603084564209,4.120603084564209
46230,4.229812145233154,4.229812145233154
61490,4.758988857269287,4.758988857269287
88399,2.979663610458374,2.979663610458374
60590,5.556443214416504,5.556443214416504
64928,4.937976360321045,4.937976360321045
95662,5.078222751617432,5.078222751617432
109895,3.9983363151550293,3.9983363151550293
66210,5.1092400550842285,5.1092400550842285
77133,5.010266304016113,5.010266304016113
73723,3.47540020942688,3.47540020942688
80177,4.76405143737793,4.76405143737793
158967,4.5901079177856445,4.5901079177856445
128619,3.4453797340393066,3.4453797340393066
76157,4.093216896057129,4.093216896057129
31551,4.819112300872803,4.819112300872803
48900,2.8252532482147217,2.8252532482147217
69347,4.957037925720215,4.957037925720215
178014,5.315382957458496,5.315382957458496
62614,3.019026517868042,3.019026517868042
123644,4.011870861053467,4.011870861053467
102307,3.0906951427459717,3.0906951427459717
147321,4.867546558380127,4.867546558380127
4520,5.050261974334717,5.050261974334717
120361,5.569696426391602,5.569696426391602
119070,4.362992763519287,4.362992763519287
120498,4.995125770568848,4.995125770568848
39262,5.178952693939209,5.178952693939209
157880,4.751682281494141,4.751682281494141
105937,3.050400495529175,3.050400495529175
60608,4.787097930908203,4.787097930908203
6508,5.018962860107422,5.018962860107422
110899,4.665937423706055,4.665937423706055
151998,4.832292079925537,4.832292079925537
174833,5.093607425689697,5.093607425689697
8049,6.225142955780029,6.225142955780029
46053,3.573317766189575,3.573317766189575
102707,4.048962593078613,4.048962593078613
16895,4.979588508605957,4.979588508605957
39219,4.804510116577148,4.804510116577148
82028,5.062628746032715,5.062628746032715
64412,5.863760948181152,5.863760948181152
57297,5.510340690612793,5.510340690612793
42054,3.8587372303009033,3.8587372303009033
29042,4.775221347808838,4.775221347808838
22833,5.139163494110107,5.139163494110107
143466,4.943607807159424,4.943607807159424
96981,5.4931182861328125,5.4931182861328125
172101,4.983152389526367,4.983152389526367
114459,3.9779975414276123,3.9779975414276123
173474,4.75159215927124,4.75159215927124
171502,4.947988510131836,4.947988510131836
172892,4.744318008422852,4.744318008422852
170573,5.145469665527344,5.145469665527344
67389,4.754466533660889,4.754466533660889
106898,3.865422248840332,3.865422248840332
165716,4.433345794677734,4.433345794677734
76568,4.905731678009033,4.905731678009033
24909,5.632211208343506,5.632211208343506
88320,5.255335330963135,5.255335330963135
18861,2.763720989227295,2.763720989227295
161022,1.8965353965759277,1.8965353965759277
160742,5.741910457611084,5.741910457611084
70410,2.982234239578247,2.982234239578247
25160,4.352149486541748,4.352149486541748
95246,5.80940580368042,5.80940580368042
106228,3.9861502647399902,3.9861502647399902
17808,2.5654361248016357,2.5654361248016357
3512,5.338481903076172,5.338481903076172
33835,4.532257080078125,4.532257080078125
175390,4.907229423522949,4.907229423522949
61001,4.854808330535889,4.854808330535889
62510,5.606435298919678,5.606435298919678
119208,4.332816123962402,4.332816123962402
83820,5.911612033843994,5.911612033843994
30024,5.34346342086792,5.34346342086792
87246,5.32800817489624,5.32800817489624
59386,0.6310787796974182,0.6310787796974182
110662,3.1285622119903564,3.1285622119903564
115396,5.297242164611816,5.297242164611816
149567,5.218940258026123,5.218940258026123
67984,5.874463081359863,5.874463081359863
72428,5.109487056732178,5.109487056732178
43351,5.61768913269043,5.61768913269043
83697,5.2581892013549805,5.2581892013549805
136301,4.235021114349365,4.235021114349365
174351,5.083878993988037,5.083878993988037
9596,5.050868988037109,5.050868988037109
35431,4.866976261138916,4.866976261138916
169609,5.018075942993164,5.018075942993164
85498,4.99049711227417,4.99049711227417
86926,5.721000671386719,5.721000671386719
86812,4.330613613128662,4.330613613128662
110737,4.222653865814209,4.222653865814209
41240,4.879208564758301,4.879208564758301
83624,4.801411151885986,4.801411151885986
166837,0.8520722389221191,0.8520722389221191
128269,5.040835857391357,5.040835857391357
145710,5.227120876312256,5.227120876312256
142968,4.090416431427002,4.090416431427002
81004,2.9204390048980713,2.9204390048980713
107792,4.669748306274414,4.669748306274414
121666,4.868906497955322,4.868906497955322
47848,5.631496429443359,5.631496429443359
59755,5.65610933303833,5.65610933303833
119033,5.095363616943359,5.095363616943359
34061,5.808353424072266,5.808353424072266
67845,4.42854642868042,4.42854642868042
97591,3.103402853012085,3.103402853012085
107257,4.537878513336182,4.537878513336182
127631,4.7966389656066895,4.7966389656066895
140442,4.799053192138672,4.799053192138672
46108,3.159731149673462,3.159731149673462
108748,1.9726775884628296,1.9726775884628296
49118,3.718395948410034,3.718395948410034
157012,4.406241416931152,4.406241416931152
42658,5.499591827392578,5.499591827392578
167245,4.808659553527832,4.808659553527832
140447,4.093409061431885,4.093409061431885
96572,2.7773141860961914,2.7773141860961914
57860,3.8214614391326904,3.8214614391326904
54616,4.946870803833008,4.946870803833008
88326,5.762334823608398,5.762334823608398
31537,5.645157337188721,5.645157337188721
97400,2.495450973510742,2.495450973510742
152860,4.667021751403809,4.667021751403809
111989,3.0009889602661133,3.0009889602661133
30637,4.850895881652832,4.850895881652832
156293,4.986630439758301,4.986630439758301
159718,4.6452436447143555,4.6452436447143555
79231,2.539863348007202,2.539863348007202
110647,3.1085493564605713,3.1085493564605713
165560,3.8870174884796143,3.8870174884796143
175894,2.7066826820373535,2.7066826820373535
86965,3.249835968017578,3.249835968017578
43210,5.429022312164307,5.429022312164307
61174,4.172929286956787,4.172929286956787
85633,3.5992050170898438,3.5992050170898438
31122,3.201944351196289,3.201944351196289
134816,4.969525337219238,4.969525337219238
107610,5.037388324737549,5.037388324737549
121960,3.666769504547119,3.666769504547119
2103,3.235548257827759,3.235548257827759
5067,4.5064167976379395,4.5064167976379395
112043,2.2833988666534424,2.2833988666534424
144672,4.786062717437744,4.786062717437744
169702,1.4986598491668701,1.4986598491668701
31228,5.160810947418213,5.160810947418213
2434,4.397701740264893,4.397701740264893
83375,4.488001823425293,4.488001823425293
119817,4.506722450256348,4.506722450256348
105559,4.688012599945068,4.688012599945068
128579,6.011103630065918,6.011103630065918
107787,5.1055989265441895,5.1055989265441895
146197,4.595475196838379,4.595475196838379
150601,5.364882469177246,5.364882469177246
27656,3.9612622261047363,3.9612622261047363
162426,4.146661281585693,4.146661281585693
159830,5.863841533660889,5.863841533660889
154826,5.548413276672363,5.548413276672363
130867,5.076936721801758,5.076936721801758
9882,4.685216903686523,4.685216903686523
108075,4.702347755432129,4.702347755432129
110407,3.5818848609924316,3.5818848609924316
130405,3.3267786502838135,3.3267786502838135
178951,3.519878387451172,3.519878387451172
574,3.701786994934082,3.701786994934082
53176,5.035272598266602,5.035272598266602
40885,4.241096496582031,4.241096496582031
60383,5.402117729187012,5.402117729187012
36108,3.6338961124420166,3.6338961124420166
20510,5.169375896453857,5.169375896453857
111766,1.74393892288208,1.74393892288208
85445,6.0637311935424805,6.0637311935424805
38284,5.487771987915039,5.487771987915039
150258,3.499094009399414,3.499094009399414
24056,5.474151611328125,5.474151611328125
45753,4.200157642364502,4.200157642364502
7943,5.183286190032959,5.183286190032959
171667,3.5570878982543945,3.5570878982543945
175681,4.961356163024902,4.961356163024902
175181,4.880195140838623,4.880195140838623
42552,4.9555253982543945,4.9555253982543945
41794,4.565887928009033,4.565887928009033
92366,4.348641872406006,4.348641872406006
85898,4.0911736488342285,4.0911736488342285
164662,4.840193748474121,4.840193748474121
86814,4.849719524383545,4.849719524383545
110601,4.552265167236328,4.552265167236328
97730,5.493051052093506,5.493051052093506
161869,4.998935222625732,4.998935222625732
98052,3.8529019355773926,3.8529019355773926
159176,4.976874351501465,4.976874351501465
7787,5.30114221572876,5.30114221572876
52758,5.209681034088135,5.209681034088135
146885,4.87786865234375,4.87786865234375
71289,5.234637260437012,5.234637260437012
121745,5.0017499923706055,5.0017499923706055
54163,3.216958522796631,3.216958522796631
46051,5.019285678863525,5.019285678863525
166765,4.689550876617432,4.689550876617432
81252,4.104724407196045,4.104724407196045
7205,3.552996873855591,3.552996873855591
34711,0.9249444007873535,0.9249444007873535
41845,4.867150783538818,4.867150783538818
135049,5.064394950866699,5.064394950866699
9283,5.238924026489258,5.238924026489258
86619,4.443184852600098,4.443184852600098
143762,3.8850302696228027,3.8850302696228027
58416,4.32358455657959,4.32358455657959
78548,4.222949028015137,4.222949028015137
28829,5.243552207946777,5.243552207946777
116783,5.043155670166016,5.043155670166016
153996,4.143673419952393,4.143673419952393
14618,4.832799911499023,4.832799911499023
52696,3.6124351024627686,3.6124351024627686
131332,5.51894474029541,5.51894474029541
37643,3.818425416946411,3.818425416946411
178480,1.064873218536377,1.064873218536377
122554,5.014108180999756,5.014108180999756
34035,3.4614157676696777,3.4614157676696777
96018,0.15027695894241333,0.15027695894241333
8715,4.877704620361328,4.877704620361328
130333,3.7115209102630615,3.7115209102630615
67848,5.741967678070068,5.741967678070068
57626,4.233057975769043,4.233057975769043
155462,5.198973655700684,5.198973655700684
17236,4.93843936920166,4.93843936920166
48964,4.260239601135254,4.260239601135254
55453,5.701986312866211,5.701986312866211
127843,4.7398505210876465,4.7398505210876465
124878,5.710768699645996,5.710768699645996
143306,5.550995349884033,5.550995349884033
24104,4.417177200317383,4.417177200317383
170659,5.206960678100586,5.206960678100586
94353,5.224987030029297,5.224987030029297
162812,3.4408087730407715,3.4408087730407715
88752,5.290521144866943,5.290521144866943
24489,4.928939342498779,4.928939342498779
124362,5.268206596374512,5.268206596374512
71191,1.0560261011123657,1.0560261011123657
152774,4.2091875076293945,4.2091875076293945
71161,5.54124641418457,5.54124641418457
89271,5.078434467315674,5.078434467315674
20607,4.544428825378418,4.544428825378418
99975,4.969389915466309,4.969389915466309
52321,1.255491018295288,1.255491018295288
54221,4.747560024261475,4.747560024261475
172561,5.134121894836426,5.134121894836426
92041,4.547731876373291,4.547731876373291
76453,4.173009872436523,4.173009872436523
20114,4.671082019805908,4.671082019805908
48157,4.6807050704956055,4.6807050704956055
117678,4.919732570648193,4.919732570648193
82915,4.669856548309326,4.669856548309326
176425,4.967235565185547,4.967235565185547
116261,3.7266488075256348,3.7266488075256348
89941,4.775504112243652,4.775504112243652
112088,5.207717418670654,5.207717418670654
129709,1.1826118230819702,1.1826118230819702
51918,4.886733531951904,4.886733531951904
164766,5.215517520904541,5.215517520904541
48886,4.765390396118164,4.765390396118164
173687,4.828673362731934,4.828673362731934
175042,4.753245830535889,4.753245830535889
69794,3.9405622482299805,3.9405622482299805
155546,3.2848598957061768,3.2848598957061768
117525,2.959395170211792,2.959395170211792
50743,5.418579578399658,5.418579578399658
95859,4.35412073135376,4.35412073135376
79312,2.617525100708008,2.617525100708008
108173,2.900691270828247,2.900691270828247
65046,2.8810412883758545,2.8810412883758545
61999,4.201724529266357,4.201724529266357
101533,4.822242259979248,4.822242259979248
71207,4.237493515014648,4.237493515014648
93478,4.972221374511719,4.972221374511719
161120,5.577404975891113,5.577404975891113
32880,3.8634748458862305,3.8634748458862305
76696,4.485129356384277,4.485129356384277
24682,3.120608329772949,3.120608329772949
164251,4.758635997772217,4.758635997772217
114959,4.422986030578613,4.422986030578613
41145,4.854945182800293,4.854945182800293
148767,4.845484733581543,4.845484733581543
61737,5.535944938659668,5.535944938659668
34325,3.9810595512390137,3.9810595512390137
28981,2.9128258228302,2.9128258228302
52079,4.488254547119141,4.488254547119141
54502,5.427656650543213,5.427656650543213
165193,4.967302322387695,4.967302322387695
162145,5.265964508056641,5.265964508056641
108410,5.162770748138428,5.162770748138428
9046,4.833014488220215,4.833014488220215
148451,5.265068054199219,5.265068054199219
131661,4.9131574630737305,4.9131574630737305
4506,2.039576530456543,2.039576530456543
92301,4.4110517501831055,4.4110517501831055
46560,5.126280784606934,5.126280784606934
93645,3.8195080757141113,3.8195080757141113
108905,4.010193347930908,4.010193347930908
88428,6.048456192016602,6.048456192016602
16936,5.045400142669678,5.045400142669678
150108,3.9859817028045654,3.9859817028045654
111943,4.1453752517700195,4.1453752517700195
82087,4.463832378387451,4.463832378387451
92014,4.207834243774414,4.207834243774414
47628,5.0518107414245605,5.0518107414245605
77341,5.01869010925293,5.01869010925293
174287,5.384101867675781,5.384101867675781
178880,5.326755046844482,5.326755046844482
139877,5.104479789733887,5.104479789733887
114532,5.410757064819336,5.410757064819336
128795,5.31240177154541,5.31240177154541
32084,5.584416389465332,5.584416389465332
65602,5.0010905265808105,5.0010905265808105
58862,3.4586985111236572,3.4586985111236572
51040,4.497241497039795,4.497241497039795
181182,5.089962959289551,5.089962959289551
59649,5.443360805511475,5.443360805511475
36822,4.7938079833984375,4.7938079833984375
65981,4.999034881591797,4.999034881591797
111761,4.2376389503479,4.2376389503479
29809,4.9198150634765625,4.9198150634765625
106303,4.335831642150879,4.335831642150879
16632,4.583293437957764,4.583293437957764
20552,3.602923631668091,3.602923631668091
11937,4.971099853515625,4.971099853515625
156996,3.730076551437378,3.730076551437378
23863,3.4062724113464355,3.4062724113464355
164947,2.4466898441314697,2.4466898441314697
116528,1.7917613983154297,1.7917613983154297
56795,3.9625563621520996,3.9625563621520996
3600,1.3527288436889648,1.3527288436889648
88078,4.793034076690674,4.793034076690674
5769,3.4774255752563477,3.4774255752563477
125866,4.02165412902832,4.02165412902832
71582,5.317210674285889,5.317210674285889
178235,4.5979790687561035,4.5979790687561035
23336,5.042749404907227,5.042749404907227
108934,4.300217628479004,4.300217628479004
71399,5.160019397735596,5.160019397735596
159692,4.532765865325928,4.532765865325928
139221,3.8469831943511963,3.8469831943511963
35076,4.501346111297607,4.501346111297607
20823,4.122711658477783,4.122711658477783
89750,4.317706108093262,4.317706108093262
43847,5.56892204284668,5.56892204284668
97636,0.927094578742981,0.927094578742981
55692,4.678582191467285,4.678582191467285
172237,4.681112766265869,4.681112766265869
169489,0.49599671363830566,0.49599671363830566
48781,4.700722694396973,4.700722694396973
118939,4.792482376098633,4.792482376098633
69544,6.363838195800781,6.363838195800781
107577,3.149972677230835,3.149972677230835
65004,4.483097076416016,4.483097076416016
106511,4.653434753417969,4.653434753417969
124011,4.5803303718566895,4.5803303718566895
156573,5.4847893714904785,5.4847893714904785
156219,3.9043655395507812,3.9043655395507812
24456,4.873790740966797,4.873790740966797
64988,3.699946403503418,3.699946403503418
43594,6.541435718536377,6.541435718536377
147556,0.8998299241065979,0.8998299241065979
41258,3.0110068321228027,3.0110068321228027
42086,4.047671794891357,4.047671794891357
38464,5.069829940795898,5.069829940795898
81149,5.083057880401611,5.083057880401611
26572,6.30097770690918,6.30097770690918
155213,4.362895965576172,4.362895965576172
46662,5.1693830490112305,5.1693830490112305
75708,3.9835119247436523,3.9835119247436523
115696,3.480581045150757,3.480581045150757
146550,3.5977249145507812,3.5977249145507812
26568,4.487277507781982,4.487277507781982
47262,4.981833457946777,4.981833457946777
93912,0.8291698694229126,0.8291698694229126
157342,4.596801280975342,4.596801280975342
91585,4.542872905731201,4.542872905731201
170544,5.213892936706543,5.213892936706543
41535,5.1008782386779785,5.1008782386779785
110750,5.201858043670654,5.201858043670654
83590,2.5303080081939697,2.5303080081939697
75883,5.098200798034668,5.098200798034668
60834,3.6426892280578613,3.6426892280578613
50066,4.6867170333862305,4.6867170333862305
174485,6.007266998291016,6.007266998291016
109583,5.034000396728516,5.034000396728516
14485,4.005199909210205,4.005199909210205
36879,4.872729778289795,4.872729778289795
158326,3.098944902420044,3.098944902420044
87237,5.529195308685303,5.529195308685303
64843,1.8252863883972168,1.8252863883972168
118955,4.454573631286621,4.454573631286621
43208,5.28673791885376,5.28673791885376
7058,4.687387943267822,4.687387943267822
33036,4.698265075683594,4.698265075683594
5449,5.45957088470459,5.45957088470459
164284,4.247565269470215,4.247565269470215
72306,4.508488178253174,4.508488178253174
143392,4.216984748840332,4.216984748840332
135483,4.941862106323242,4.941862106323242
3061,5.0289082527160645,5.0289082527160645
174981,5.3941240310668945,5.3941240310668945
77355,2.6019139289855957,2.6019139289855957
87711,4.691165924072266,4.691165924072266
33031,4.978703022003174,4.978703022003174
59686,5.217077255249023,5.217077255249023
139835,4.936168670654297,4.936168670654297
56808,4.023591995239258,4.023591995239258
153199,4.430373191833496,4.430373191833496
16145,5.393142223358154,5.393142223358154
127001,3.7440223693847656,3.7440223693847656
165543,5.19525146484375,5.19525146484375
57468,5.7540974617004395,5.7540974617004395
134071,3.937680244445801,3.937680244445801
5497,4.8229827880859375,4.8229827880859375
147782,5.396542549133301,5.396542549133301
11364,5.312541961669922,5.312541961669922
131424,5.432175636291504,5.432175636291504
